자치구,안심 주소,용도,위도,경도,수량,데이터기준일자
양천구,서울특별시 양천구 신월동 지양로11길 23 금강주택,어린이안전,37.520654,126.831838,3,2021-01-29
양천구,서울특별시 양천구 신월동 지양로5길 2 ,어린이안전,37.520703,126.833785,3,2021-01-29
양천구,서울특별시 양천구 신월동 남부순환로73길 14 세광주택,어린이안전,37.520821,126.840005,4,2021-01-29
양천구,서울특별시 양천구 신월동 신월로15길 16 ,어린이안전,37.520957,126.841079,3,2021-01-29
양천구,서울특별시 양천구 신정동 신월로 228 ,어린이안전,37.521136,126.847919,3,2021-01-29
양천구,서울특별시 양천구 신월동 지양로 61 ,어린이안전,37.521171,126.834053,5,2021-01-29
양천구,서울특별시 양천구 신월동 오목로 7 ,어린이안전,37.52124,126.838424,3,2021-01-29
양천구,서울특별시 양천구 신월동 지양로 61 ,어린이안전,37.521435,126.83458,4,2021-01-29
양천구,서울특별시 양천구 신월동 오목로 28 밝은빛노인정,어린이안전,37.521446,126.841781,4,2021-01-29
양천구,서울특별시 양천구 신월동 오목로 13 ,어린이안전,37.521595,126.839897,4,2021-01-29
양천구,서울특별시 양천구 신정동 신목로2길 43 ,어린이안전,37.52174,126.877095,3,2021-01-29
양천구,서울특별시 양천구 신월동 오목로 28 밝은빛노인정,어린이안전,37.52177,126.84101,3,2021-01-29
양천구,서울특별시 양천구 신정동 신목로 70 신정동빌딩,어린이안전,37.5217866,126.8739467,4,2021-01-29
양천구,서울특별시 양천구 신월동 남부순환로70길 9 ,어린이안전,37.521901,126.835795,4,2021-01-29
양천구,서울특별시 양천구 신월동 신월로 216 ,어린이안전,37.521953,126.846803,3,2021-01-29
양천구,서울특별시 양천구 신월동 지양로 81 ,어린이안전,37.522024,126.832217,3,2021-01-29
양천구,서울특별시 양천구 신월동 지양로13길 21 우정아파트,어린이안전,37.52212,126.829899,3,2021-01-29
양천구,서울특별시 양천구 신정동 신월로 369 성배법조빌딩,어린이안전,37.5221987,126.8622293,5,2021-01-29
양천구,서울특별시 양천구 신월동 남부순환로71길 15 아름 하이빌,어린이안전,37.522401,126.839524,5,2021-01-29
양천구,서울특별시 양천구 신월동 오목로 62 ,어린이안전,37.522497,126.844552,3,2021-01-29
양천구,서울특별시 양천구 신정동 신월로 361 신신코아,어린이안전,37.522566,126.861249,3,2021-01-29
양천구,서울특별시 양천구 신정동 오목로24길 19 ,어린이안전,37.522637,126.853824,3,2021-01-29
양천구,서울특별시 양천구 신월동 지양로11길 6 미성주택,어린이안전,37.522662,126.831066,5,2021-01-29
양천구,서울특별시 양천구 신월동 지양로13길 10 ,어린이안전,37.52273,126.83012,4,2021-01-29
양천구,서울특별시 양천구 신정동 신목로 81 ,어린이안전,37.522747,126.874694,4,2021-01-29
양천구,서울특별시 양천구 신정동 목동동로12길 12 서울목동초등학교,어린이안전,37.522769,126.87297,3,2021-01-29
양천구,서울특별시 양천구 신정동 신월로 347 빕스신정점,어린이안전,37.522798,126.859543,4,2021-01-29
양천구,서울특별시 양천구 신정동 신월로 351 ,어린이안전,37.5229,126.8606,3,2021-01-29
양천구,서울특별시 양천구 목동 목동동로 206 ,어린이안전,37.523048,126.87236,3,2021-01-29
양천구,서울특별시 양천구 신정동 오목로24길 3 ,어린이안전,37.523198,126.852848,4,2021-01-29
양천구,서울특별시 양천구 신월동 지양로 88 ,어린이안전,37.523332,126.832437,3,2021-01-29
양천구,서울특별시 양천구 신정동 목동로 163 이스타팰리스,어린이안전,37.523368,126.864408,3,2021-01-29
양천구,서울특별시 양천구 목동 목동로8길 19 서울서정초등학교,어린이안전,37.5234,126.86742,3,2021-01-29
양천구,서울특별시 양천구 신월동 오목로 96 ,어린이안전,37.52352,126.84894,3,2021-01-29
양천구,서울특별시 양천구 신월동 오목로3길 16 ,어린이안전,37.523635,126.839447,4,2021-01-29
양천구,서울특별시 양천구 신정동 목동로11길 27 명성쉐르빌,어린이안전,37.523813,126.861914,3,2021-01-29
양천구,서울특별시 양천구 신정동 목동서로 266 성암교회,어린이안전,37.5239,126.86871,3,2021-01-29
양천구,서울특별시 양천구 신정동 목동로15길 7 ,어린이안전,37.524013,126.863212,4,2021-01-29
양천구,서울특별시 양천구 신정동 은행정로 47 ,어린이안전,37.524017,126.859341,4,2021-01-29
양천구,서울특별시 양천구 신월동 남부순환로67길 14 살기좋은집,어린이안전,37.52407,126.83728,3,2021-01-29
양천구,서울특별시 양천구 신정동 목동로17길 28 ,어린이안전,37.5242632,126.860539,3,2021-01-29
양천구,서울특별시 양천구 신월동 오목로19길 9 예건미예뜰,어린이안전,37.52433,126.84716,4,2021-01-29
양천구,서울특별시 양천구 신정동 목동로17길 20 ,어린이안전,37.5244508,126.861877,3,2021-01-29
양천구,서울특별시 양천구 신월동 오목로3길 31 ,어린이안전,37.524547,126.838709,3,2021-01-29
양천구,신월동 477-12,어린이안전,37.524604,126.848167,4,2021-01-29
양천구,서울특별시 양천구 신정동 목동로17길 28 ,어린이안전,37.524681,126.860824,4,2021-01-29
양천구,서울특별시 양천구 목동 오목로52길 12 햇불교회,어린이안전,37.52481,126.866774,3,2021-01-29
양천구,서울특별시 양천구 신월동 월정로 67 ,어린이안전,37.525123,126.840095,4,2021-01-29
양천구,서울특별시 양천구 신정동 오목로 212 ,어린이안전,37.525196,126.861616,4,2021-01-29
양천구,서울특별시 양천구 목동 목동동로 222 ,어린이안전,37.5253,126.8724,4,2021-01-29
양천구,서울특별시 양천구 신월동 오목로13길 29 ,어린이안전,37.525463,126.844364,3,2021-01-29
양천구,서울특별시 양천구 신월동 오목로15길 32 ,어린이안전,37.52547,126.84743,3,2021-01-29
양천구,서울특별시 양천구 신정동 신정중앙로4길 17 ,어린이안전,37.525627,126.851715,3,2021-01-29
양천구,서울특별시 양천구 신정동 오목로 149 ,어린이안전,37.52573,126.854171,3,2021-01-29
양천구,서울특별시 양천구 목동 목동동로 222 ,어린이안전,37.52576,126.87264,1,2021-01-29
양천구,서울특별시 양천구 신정동 오목로 159 태경하이츠,어린이안전,37.52586,126.8558,4,2021-01-29
양천구,서울특별시 양천구 신월동 월정로 61 ,어린이안전,37.52595,126.84166,3,2021-01-29
양천구,서울특별시 양천구 신월동 국회대로 82 ,어린이안전,37.526024,126.844863,4,2021-01-29
양천구,서울특별시 양천구 신정동 신정중앙로16길 1 ,어린이안전,37.526147,126.857491,3,2021-01-29
양천구,서울특별시 양천구 목동 목동동로 250 가로판매대4,어린이안전,37.52622,126.87374,3,2021-01-29
양천구,서울특별시 양천구 신월동 국회대로 47 ,어린이안전,37.526253,126.840702,4,2021-01-29
양천구,서울특별시 양천구 신월동 국회대로 74 ,어린이안전,37.526309,126.843238,4,2021-01-29
양천구,서울특별시 양천구 신정동 신정중앙로10길 12 ,어린이안전,37.526423,126.852129,4,2021-01-29
양천구,목동 962,어린이안전,37.52647,126.871063,4,2021-01-29
양천구,서울특별시 양천구 신정동 중앙로 338 ,어린이안전,37.526515,126.850379,5,2021-01-29
양천구,서울특별시 양천구 신정동 신정중앙로16길 1 ,어린이안전,37.526837,126.857095,5,2021-01-29
양천구,서울특별시 양천구 신정동 신정중앙로 58 흥영주상복합빌딩,어린이안전,37.526893,126.858886,4,2021-01-29
양천구,서울특별시 양천구 목동 목동동로 235 목운초등학교.중학교,어린이안전,37.52691,126.87227,4,2021-01-29
양천구,서울특별시 양천구 신정동 목동로23길 21 ,어린이안전,37.527289,126.860082,5,2021-01-29
양천구,서울특별시 양천구 목동 목동서로 159 ,어린이안전,37.527328,126.873229,4,2021-01-29
양천구,서울특별시 양천구 신정동 국회대로 132 ,어린이안전,37.527352,126.849889,3,2021-01-29
양천구,서울특별시 양천구 신정동 목동로23길 21 ,어린이안전,37.5274,126.8601,1,2021-01-29
양천구,서울특별시 양천구 신월동 남부순환로 457 ,어린이안전,37.527793,126.834494,4,2021-01-29
양천구,서울특별시 양천구 신월동 곰달래로10길 15 ,어린이안전,37.528926,126.837342,5,2021-01-29
양천구,서울특별시 양천구 신월동 남부순환로 424 ,어린이안전,37.52911,126.83119,3,2021-01-29
양천구,서울특별시 양천구 신월동 곰달래로 12 ,어린이안전,37.529811,126.834791,3,2021-01-29
양천구,서울특별시 양천구 신월동 곰달래로 29 ,어린이안전,37.529827,126.836182,4,2021-01-29
양천구,서울특별시 양천구 신월동 남부순환로56가길 20 ,어린이안전,37.530299,126.829374,5,2021-01-29
양천구,서울특별시 양천구 신월동 남부순환로60길 16 ,어린이안전,37.53035,126.8281,3,2021-01-29
양천구,서울특별시 양천구 신월동 남부순환로56가길 20 ,어린이안전,37.5307462,126.8298456,4,2021-01-29
양천구,서울특별시 양천구 신월동 가로공원로60길 49 ,어린이안전,37.530833,126.826003,4,2021-01-29
양천구,서울특별시 양천구 신월동 남부순환로58길 13 ,어린이안전,37.530906,126.830833,4,2021-01-29
양천구,서울특별시 양천구 신월동 월정로 147 ,어린이안전,37.531188,126.836219,3,2021-01-29
양천구,서울특별시 양천구 신월동 가로공원로58길 31 ,어린이안전,37.531889,126.825063,5,2021-01-29
양천구,목동 912,어린이안전,37.5322587,126.8835568,3,2021-01-29
양천구,목동 913-4,어린이안전,37.532344,126.880813,4,2021-01-29
양천구,목동 911-4,어린이안전,37.532375,126.88623,3,2021-01-29
양천구,서울특별시 양천구 목동 목동서로8길 32 구립목동어린이집,어린이안전,37.532676,126.871459,3,2021-01-29
양천구,목동 911-4,어린이안전,37.533004,126.885742,3,2021-01-29
양천구,서울특별시 양천구 신월동 가로공원로58길 9 ,어린이안전,37.53301,126.824755,4,2021-01-29
양천구,목동 773-4,어린이안전,37.533138,126.870025,4,2021-01-29
양천구,서울특별시 양천구 목동 목동중앙서로7길 8 ,어린이안전,37.533467,126.866266,5,2021-01-29
양천구,목동 913-4,어린이안전,37.533897,126.880538,3,2021-01-29
양천구,서울특별시 양천구 목동 목동중앙남로1길 17 ,어린이안전,37.534371,126.867693,3,2021-01-29
양천구,목동 902-4,어린이안전,37.53452,126.87306,4,2021-01-29
양천구,목동 903-1,어린이안전,37.535094,126.872054,3,2021-01-29
양천구,목동 912-3,어린이안전,37.5351094,126.883491,3,2021-01-29
양천구,서울특별시 양천구 신월동 가로공원로 75 ,어린이안전,37.535241,126.824703,3,2021-01-29
양천구,서울특별시 양천구 목동 목동중앙남로 7 조오빌딩,어린이안전,37.535445,126.868666,4,2021-01-29
양천구,목동 902,어린이안전,37.5359312,126.87566,3,2021-01-29
양천구,서울특별시 양천구 목동 목동중앙남로 22 하임빌리지,어린이안전,37.536226,126.868731,3,2021-01-29
양천구,서울특별시 양천구 목동 목동중앙남로 12 ,어린이안전,37.53632,126.8695,5,2021-01-29
양천구,서울특별시 양천구 목동 목동중앙로 79 목동2차아이파크,어린이안전,37.53644,126.871503,4,2021-01-29
양천구,서울특별시 양천구 신월동 가로공원로55길 36 청산,어린이안전,37.536658,126.826643,4,2021-01-29
양천구,서울특별시 양천구 목동 목동중앙남로 22 하임빌리지,어린이안전,37.53691,126.868233,3,2021-01-29
양천구,서울특별시 양천구 목동 목동중앙로 89 ,어린이안전,37.537105,126.871131,3,2021-01-29
양천구,서울특별시 양천구 목동 목동중앙남로4길 21 ,어린이안전,37.537202,126.86834,4,2021-01-29
양천구,서울특별시 양천구 신월동 남부순환로 322 ,어린이안전,37.53735,126.82629,3,2021-01-29
양천구,서울특별시 양천구 목동 목동중앙로5가길 23 신안빌라,어린이안전,37.537651,126.870524,4,2021-01-29
양천구,서울특별시 양천구 목동 목동중앙로3길 30 목동펠리스3,어린이안전,37.537712,126.869241,3,2021-01-29
양천구,서울특별시 양천구 신월동 화곡로 16 서울양원초등학교,어린이안전,37.53819,126.82413,3,2021-01-29
양천구,목동 901-9,어린이안전,37.538475,126.878425,3,2021-01-29
양천구,서울특별시 양천구 신월동 남부순환로 308 타이어뱅크,어린이안전,37.538649,126.825452,3,2021-01-29
양천구,서울특별시 양천구 목동 목동중앙본로 27 ,어린이안전,37.539043,126.869071,4,2021-01-29
양천구,서울특별시 양천구 신월동 화곡로 22 ,어린이안전,37.539096,126.824084,3,2021-01-29
양천구,목동 902,어린이안전,37.5391848,126.876103,3,2021-01-29
양천구,서울특별시 양천구 목동 목동중앙본로 28 ,어린이안전,37.53935,126.87048,4,2021-01-29
양천구,서울특별시 양천구 목동 목동중앙본로 37 ,어린이안전,37.539748,126.868002,3,2021-01-29
양천구,서울특별시 양천구 목동 목동서로2길 20 유승상가,어린이안전,37.539754,126.881724,4,2021-01-29
양천구,서울특별시 양천구 신월동 월정로 249 거산 아파트,어린이안전,37.54061,126.83192,4,2021-01-29
양천구,서울특별시 양천구 신월동 월정로 248 ,어린이안전,37.54065,126.83276,3,2021-01-29
양천구,서울특별시 양천구 목동 등촌로 118 엠펠리체,어린이안전,37.540894,126.864526,3,2021-01-29
양천구,서울특별시 양천구 신월동 월정로 259 ,어린이안전,37.5409157,126.830915,2,2021-01-29
양천구,목동 901-1,어린이안전,37.541122,126.876636,3,2021-01-29
양천구,서울특별시 양천구 신월동 월정로48길 9 삼성쉐르빌8차,어린이안전,37.541241,126.83238,3,2021-01-29
양천구,서울특별시 양천구 신월동 월정로 268 우현스카이빌,어린이안전,37.541534,126.830245,3,2021-01-29
양천구,서울특별시 양천구 목동 목동중앙본로 56 ,어린이안전,37.541545,126.869695,3,2021-01-29
양천구,목동 929,어린이안전,37.54274,126.88132,3,2021-01-29
양천구,서울특별시 양천구 신월동 월정로 283 백송주택,어린이안전,37.542823,126.828872,3,2021-01-29
양천구,서울특별시 양천구 목동 목동중앙본로28길 25 ,어린이안전,37.5430105,126.87289,3,2021-01-29
양천구,목동 900-11,어린이안전,37.543041,126.883758,3,2021-01-29
양천구,서울특별시 양천구 목동 목동중앙본로 85 두산위브아파트,어린이안전,37.543212,126.870185,3,2021-01-29
양천구,서울특별시 양천구 목동 목동중앙본로28길 11 ,어린이안전,37.54338,126.871946,4,2021-01-29
양천구,서울특별시 양천구 신월동 월정로 299 수명산그린시아아파트,어린이안전,37.54381,126.82892,2,2021-01-29
양천구,서울특별시 양천구 목동 목동중앙본로 94 ,어린이안전,37.54425,126.870564,4,2021-01-29
양천구,서울특별시 양천구 목동 목동중앙로 217 신목동역,어린이안전,37.544376,126.882575,3,2021-01-29
양천구,서울특별시 양천구 목동 안양천로 1171 ,어린이안전,37.545173,126.882003,3,2021-01-29
양천구,서울특별시 양천구 목동 목동중앙북로 128 ,어린이안전,37.545573,126.877661,3,2021-01-29
양천구,서울특별시 양천구 목동 목동중앙북로8가길 23 행복자아파트,어린이안전,37.546211,126.865173,3,2021-01-29
양천구,서울특별시 양천구 목동 목동중앙본로 117 가온,어린이안전,37.546321,126.871078,3,2021-01-29
양천구,서울특별시 양천구 목동 목동중앙남로16나길 81 목동리치빌,어린이안전,37.54634,126.864059,3,2021-01-29
양천구,서울특별시 양천구 목동 목동중앙본로 117 가온,어린이안전,37.546421,126.871078,4,2021-01-29
양천구,서울특별시 양천구 목동 목동중앙북로 56 ,어린이안전,37.54663,126.869918,3,2021-01-29
양천구,서울특별시 양천구 목동 목동중앙북로6길 13 주원베르빌,어린이안전,37.547328,126.865623,3,2021-01-29
양천구,서울특별시 양천구 목동 등촌로 194 ,어린이안전,37.547718,126.863899,4,2021-01-29
양천구,서울특별시 양천구 목동 목동중앙북로 31 ,어린이안전,37.548807,126.867411,3,2021-01-29
양천구,서울특별시 양천구 목동 등촌로 228 청원빌딩,어린이안전,37.549662,126.864957,3,2021-01-29
