"자치구","안심 주소","CCTV 용도","위도","경도","CCTV 수량","수정 일시"
"서초구","서초3동 1500-15","도심공원","37.4907027462765","127.007086225789","1","2021-01-19"
"서초구","서초3동 1500-15","도심공원","37.4907076330725","127.007100732528","1","2021-01-19"
"서초구","서초3동 1499-13","도심공원","37.4909480493178","127.005607788264","1","2021-01-19"
"서초구","서초3동 1499-13","도심공원","37.4909493922813","127.005621559306","1","2021-01-19"
"서초구","서초3동 1499-13","도심공원","37.4909567122615","127.005617648914","1","2021-01-19"
"서초구","서초3동 1499-13","도심공원","37.4909599168473","127.005631115403","1","2021-01-19"
"서초구","서초3동 1556-4","도심공원","37.4916858319427","127.011513472901","1","2021-01-19"
"서초구","방배본동 794-15","도심공원","37.4932221472447","126.988553782531","1","2021-01-19"
"서초구","방배본동 794-15","도심공원","37.4932678395642","126.9886504558","1","2021-01-19"
"서초구","서초2동 1324-1","도심공원","37.494226828094","127.022947483206","1","2021-01-19"
"서초구","반포4동 산93","도심공원","37.4948128467515","127.003551796467","1","2021-01-19"
"서초구","반포4동 산93","도심공원","37.4948543646954","127.003282084879","1","2021-01-19"
"서초구","반포1동 730-2","도심공원","37.4948837834501","127.003286771944","2","2021-01-19"
"서초구","반포4동 63-2","도심공원","37.4948837834501","127.003286771944","6","2021-01-19"
"서초구","반포4동 68-2","도심공원","37.4948837834501","127.003286771944","3","2021-01-19"
"서초구","반포4동 산93","도심공원","37.4948837834501","127.003286771944","1","2021-01-19"
"서초구","서초2동 1336","도심공원","37.4948837834501","127.003286771944","2","2021-01-19"
"서초구","양재1동 694 (우면동)","도심공원","37.4948837834501","127.003286771944","1","2021-01-19"
"서초구","양재1동 694(우면동)","도심공원","37.4948837834501","127.003286771944","1","2021-01-19"
"서초구","잠원동 16-6","도심공원","37.4948837834501","127.003286771944","2","2021-01-19"
"서초구","반포4동 산93","도심공원","37.495836071828","127.003369792387","1","2021-01-19"
"서초구","반포4동 86-1","도심공원","37.4959771081589","126.999528488827","1","2021-01-19"
"서초구","반포4동 산93","도심공원","37.4960219376555","127.003565878747","1","2021-01-19"
"서초구","반포4동 514-1","도심공원","37.4962722952353","127.004370640725","1","2021-01-19"
"서초구","반포4동 71-6","도심공원","37.498333835596","127.000381467669","1","2021-01-19"
"서초구","서초4동 1313-17","도심공원","37.4983851264425","127.021225664598","1","2021-01-19"
"서초구","서초4동 1313-17","도심공원","37.4989008285974","127.021300484377","1","2021-01-19"
"서초구","반포4동 53-1","도심공원","37.5017738320845","127.010785477642","1","2021-01-19"
"서초구","서초4동 1311-7","도심공원","37.5020476409307","127.021317388663","1","2021-01-19"
"서초구","서초4동 1311-7","도심공원","37.5020618613806","127.021314581892","1","2021-01-19"
"서초구","서초4동 1311-7","도심공원","37.5020639052139","127.021326188887","1","2021-01-19"
"서초구","반포1동 30-4","도심공원","37.5037037985003","127.014974802739","1","2021-01-19"
"서초구","반포2동 4-2","도심공원","37.5053795951285","126.995337630745","1","2021-01-19"
"서초구","반포2동 4-2","도심공원","37.5053867886489","126.995330639512","1","2021-01-19"
"서초구","반포2동 4-2","도심공원","37.5053923588121","126.995321045469","1","2021-01-19"
"서초구","반포1동 720","도심공원","37.5089888288731","127.020170488807","1","2021-01-19"
"서초구","잠원동 72-4","도심공원","37.5091488342625","127.00404847624","1","2021-01-19"
"서초구","잠원동 66","도심공원","37.5092823331675","127.008462034946","1","2021-01-19"
"서초구","잠원동 66","도심공원","37.5092919405559","127.008459114443","1","2021-01-19"
"서초구","잠원동 72-1","도심공원","37.5093523494712","127.003241516866","1","2021-01-19"
"서초구","잠원동 72-1","도심공원","37.5093953411386","127.003383197193","1","2021-01-19"
"서초구","잠원동 72-1","도심공원","37.5094927464122","127.003248367549","1","2021-01-19"
"서초구","잠원동 33-6","도심공원","37.5121666738693","127.016632901919","1","2021-01-19"
"서초구","잠원동 64-8","도심공원","37.5132520898428","127.00567023411","1","2021-01-19"
"서초구","잠원동 30-10","도심공원","37.5133328294389","127.018347489667","1","2021-01-19"
"서초구","잠원동 58-14","도심공원","37.514211830834","127.014150486837","1","2021-01-19"
"서초구","잠원동 58-14","도심공원","37.5144568306425","127.014715487409","1","2021-01-19"
"서초구","잠원동 50-4","도심공원","37.5171320490763","127.015423342384","1","2021-01-19"
"서초구","내곡동 (신원동) 69-7","방범","37.4305242235544","127.071152564597","1","2021-01-19"
"서초구","내곡동 (신원동) 69-7","방범","37.4305336260957","127.071157347281","1","2021-01-19"
"서초구","내곡동 (신원동) 69-7","방범","37.4305354255508","127.071144150814","1","2021-01-19"
"서초구","내곡동 (신원동) 36-1","방범","37.4346167953697","127.069873538426","1","2021-01-19"
"서초구","내곡동 (신원동) 36-1","방범","37.4346176985993","127.069860902001","1","2021-01-19"
"서초구","내곡동 (신원동) 36-1","방범","37.4346192509018","127.069886739622","1","2021-01-19"
"서초구","내곡동 (신원동) 36-1","방범","37.4346268742532","127.069870739506","1","2021-01-19"
